"22 PEUMERIT-QUINTIN","popp_towns","22169 PEUMERIT-QUINTIN","plain_text","160","","","22169"
"22 PLAINE-HAUTE","popp_towns","22170 PLAINE-HAUTE","plain_text","161","","","22170"
"22 PLAINTEL","popp_towns","22171 PLAINTEL","plain_text","162","","","22171"
"22 PLANCOET","popp_towns","22172 PLANCOET","plain_text","163","","","22172"
"22 PLANGUENOUAL","popp_towns","22173 PLANGUENOUAL","plain_text","164","","","22173"
"22 PLEBOULLE","popp_towns","22174 PLEBOULLE","plain_text","165","","","22174"
"22 PLEDELIAC","popp_towns","22175 PLEDELIAC","plain_text","166","","","22175"
"22 PLEDRAN","popp_towns","22176 PLEDRAN","plain_text","167","","","22176"
"22 PLEGUIEN","popp_towns","22177 PLEGUIEN","plain_text","168","","","22177"
"22 PLEHEDEL","popp_towns","22178 PLEHEDEL","plain_text","169","","","22178"
"22 FREHEL","popp_towns","22179 FREHEL","plain_text","170","","","22179"
"22 PLELAN-LE-PETIT","popp_towns","22180 PLELAN-LE-PETIT","plain_text","171","","","22180"
"22 PLELAUFF","popp_towns","22181 PLELAUFF","plain_text","172","","","22181"
"22 PLELO","popp_towns","22182 PLELO","plain_text","173","","","22182"
"22 PLEMET","popp_towns","22183 PLEMET","plain_text","174","","","22183"
"22 PLEMY","popp_towns","22184 PLEMY","plain_text","175","","","22184"
"22 PLENEE-JUGON","popp_towns","22185 PLENEE-JUGON","plain_text","176","","","22185"
"22 PLENEUF-VAL-ANDRE","popp_towns","22186 PLENEUF-VAL-ANDRE","plain_text","177","","","22186"
"22 PLERIN","popp_towns","22187 PLERIN","plain_text","178","","","22187"
"22 PLERNEUF","popp_towns","22188 PLERNEUF","plain_text","179","","","22188"
"22 PLESIDY","popp_towns","22189 PLESIDY","plain_text","180","","","22189"
"22 PLESLIN-TRIGAVOU","popp_towns","22190 PLESLIN-TRIGAVOU","plain_text","181","","","22190"
"22 PLESSALA","popp_towns","22191 PLESSALA","plain_text","182","","","22191"
"22 PLESSIX-BALISSON","popp_towns","22192 PLESSIX-BALISSON","plain_text","183","","","22192"
"22 PLESTAN","popp_towns","22193 PLESTAN","plain_text","184","","","22193"
"22 PLESTIN-LES-GREVES","popp_towns","22194 PLESTIN-LES-GREVES","plain_text","185","","","22194"
"22 PLEUBIAN","popp_towns","22195 PLEUBIAN","plain_text","186","","","22195"
"22 PLEUDANIEL","popp_towns","22196 PLEUDANIEL","plain_text","187","","","22196"
"22 PLEUDIHEN-SUR-RANCE","popp_towns","22197 PLEUDIHEN-SUR-RANCE","plain_text","188","","","22197"
"22 PLEUMEUR-BODOU","popp_towns","22198 PLEUMEUR-BODOU","plain_text","189","","","22198"
"22 PLEUMEUR-GAUTIER","popp_towns","22199 PLEUMEUR-GAUTIER","plain_text","190","","","22199"
"22 PLEVEN","popp_towns","22200 PLEVEN","plain_text","191","","","22200"
"22 PLEVIN","popp_towns","22202 PLEVIN","plain_text","192","","","22202"
"22 PLOEUC-SUR-LIE","popp_towns","22203 PLOEUC-SUR-LIE","plain_text","193","","","22203"
"22 PLOEZAL","popp_towns","22204 PLOEZAL","plain_text","194","","","22204"
"22 PLOREC-SUR-ARGUENON","popp_towns","22205 PLOREC-SUR-ARGUENON","plain_text","195","","","22205"
"22 PLOUAGAT","popp_towns","22206 PLOUAGAT","plain_text","196","","","22206"
"22 PLOUARET","popp_towns","22207 PLOUARET","plain_text","197","","","22207"
"22 PLOUASNE","popp_towns","22208 PLOUASNE","plain_text","198","","","22208"
"22 PLOUBALAY","popp_towns","22209 PLOUBALAY","plain_text","199","","","22209"
"22 PLOUBAZLANEC","popp_towns","22210 PLOUBAZLANEC","plain_text","200","","","22210"
